borough,communitydistrict,waste type,month,quantity
Brooklyn,3,refuse,9,4597.1
Brooklyn,3,res organics,9,128.5
Brooklyn,3,school organic,9,65.8
Brooklyn,3,xmastree,9,0
Brooklyn,4,leaves organic,9,0
Brooklyn,4,mgp,9,340.1
Brooklyn,4,other organics,9,0.9
Brooklyn,4,paper,9,372.5
Brooklyn,4,refuse,9,4661.5
Brooklyn,4,res organics,9,84.8
Brooklyn,4,school organic,9,70.5
Brooklyn,4,xmastree,9,0
Brooklyn,5,leaves organic,9,0
Brooklyn,5,mgp,9,466.4
Brooklyn,5,other organics,9,0
Brooklyn,5,paper,9,232
Brooklyn,5,refuse,9,4820
Brooklyn,5,res organics,9,132
Brooklyn,5,school organic,9,0
Brooklyn,5,xmastree,9,0
Brooklyn,6,leaves organic,9,0
Brooklyn,6,mgp,9,345.6
Brooklyn,6,other organics,9,0
Brooklyn,6,paper,9,528.9
Brooklyn,6,refuse,9,2308.3
Brooklyn,6,res organics,9,73.4
Brooklyn,6,school organic,9,81.5
Brooklyn,6,xmastree,9,0
Brooklyn,7,leaves organic,9,0
Brooklyn,7,mgp,9,341.9
Brooklyn,7,other organics,9,0
Brooklyn,7,paper,9,390.2
Brooklyn,7,refuse,9,3248.2
Brooklyn,7,res organics,9,115.9
Brooklyn,7,school organic,9,0
Brooklyn,7,xmastree,9,0
Brooklyn,8,leaves organic,9,0
Brooklyn,8,mgp,9,285.5
Brooklyn,8,other organics,9,29.9
Brooklyn,8,paper,9,336.2
Brooklyn,8,refuse,9,6127.5
Brooklyn,8,res organics,9,88.3
Brooklyn,8,school organic,9,50.8
Brooklyn,8,xmastree,9,0
Brooklyn,9,leaves organic,9,0
Brooklyn,9,mgp,9,244.5
Brooklyn,9,other organics,9,0
Brooklyn,9,paper,9,271.6
Brooklyn,9,refuse,9,3124.1
Brooklyn,9,res organics,9,59.5
Brooklyn,9,school organic,9,38.3
Brooklyn,9,xmastree,9,0
Brooklyn,1,leaves organic,10,0
Brooklyn,1,mgp,10,456.7
Brooklyn,1,other organics,10,0
Brooklyn,1,paper,10,761.1
Brooklyn,1,refuse,10,5960.5
Brooklyn,1,res organics,10,104.2
Brooklyn,1,school organic,10,50
Brooklyn,1,xmastree,10,0
Brooklyn,10,leaves organic,10,0
Brooklyn,10,mgp,10,420.9
Brooklyn,10,other organics,10,0
Brooklyn,10,paper,10,421.1
Brooklyn,10,refuse,10,3634.8
Brooklyn,10,res organics,10,161
Brooklyn,10,school organic,10,0
Brooklyn,10,xmastree,10,0
Brooklyn,11,leaves organic,10,0
Brooklyn,11,mgp,10,545.3
Brooklyn,11,other organics,10,0
Brooklyn,11,paper,10,572.1
Brooklyn,11,refuse,10,7806.3
Brooklyn,11,res organics,10,407.4
Brooklyn,11,school organic,10,143.1
Brooklyn,11,xmastree,10,0
Brooklyn,12,leaves organic,10,0
Brooklyn,12,mgp,10,381
Brooklyn,12,other organics,10,0
Brooklyn,12,paper,10,704.7
Brooklyn,12,refuse,10,7251.2
Brooklyn,12,res organics,10,101.1
Brooklyn,12,school organic,10,103.2
Brooklyn,12,xmastree,10,0
Brooklyn,13,leaves organic,10,0
Brooklyn,13,mgp,10,233.7
Brooklyn,13,other organics,10,0
Brooklyn,13,paper,10,271
Brooklyn,13,refuse,10,2787.7
Brooklyn,13,res organics,10,80.2
Brooklyn,13,school organic,10,0
Brooklyn,13,xmastree,10,0
Brooklyn,14,leaves organic,10,0
Brooklyn,14,mgp,10,412.1
Brooklyn,14,other organics,10,0
Brooklyn,14,paper,10,455.1
Brooklyn,14,refuse,10,4857.6
Brooklyn,14,res organics,10,138
Brooklyn,14,school organic,10,225.2
Brooklyn,14,xmastree,10,0
Brooklyn,15,leaves organic,10,0
Brooklyn,15,mgp,10,513.9
Brooklyn,15,other organics,10,0
Brooklyn,15,paper,10,514.7
Brooklyn,15,refuse,10,4743.8
Brooklyn,15,res organics,10,225.1
Brooklyn,15,school organic,10,0
Brooklyn,15,xmastree,10,0
Brooklyn,16,leaves organic,10,0
Brooklyn,16,mgp,10,164.4
Brooklyn,16,other organics,10,0
Brooklyn,16,paper,10,118.8
Brooklyn,16,refuse,10,2934.9
Brooklyn,16,res organics,10,53.6
Brooklyn,16,school organic,10,0
Brooklyn,16,xmastree,10,0
Brooklyn,17,leaves organic,10,0
Brooklyn,17,mgp,10,430.4
Brooklyn,17,other organics,10,0
Brooklyn,17,paper,10,315
Brooklyn,17,refuse,10,4451.4
Brooklyn,17,res organics,10,158
Brooklyn,17,school organic,10,0
Brooklyn,17,xmastree,10,0
Brooklyn,18,leaves organic,10,0
Brooklyn,18,mgp,10,613.1
Brooklyn,18,other organics,10,0
Brooklyn,18,paper,10,528.8
Brooklyn,18,refuse,10,5288.9
Brooklyn,18,res organics,10,199.3
Brooklyn,18,school organic,10,96
Brooklyn,18,xmastree,10,0
Brooklyn,2,leaves organic,10,0
Brooklyn,2,mgp,10,392.7
Brooklyn,2,other organics,10,0
Brooklyn,2,paper,10,596.2
Brooklyn,2,refuse,10,2939.8
Brooklyn,2,res organics,10,159
Brooklyn,2,school organic,10,62.3
Brooklyn,2,xmastree,10,0
Brooklyn,3,leaves organic,10,0
Brooklyn,3,mgp,10,338
Brooklyn,3,other organics,10,13.9
Brooklyn,3,paper,10,465.1
Brooklyn,3,refuse,10,4501.6
Brooklyn,3,res organics,10,144.6
Brooklyn,3,school organic,10,70.9
Brooklyn,3,xmastree,10,0
Brooklyn,4,leaves organic,10,0
Brooklyn,4,mgp,10,362.2
Brooklyn,4,other organics,10,1
Brooklyn,4,paper,10,362.4
Brooklyn,4,refuse,10,4433.6
Brooklyn,4,res organics,10,93.9
Brooklyn,4,school organic,10,85.2
Brooklyn,4,xmastree,10,0
Brooklyn,5,leaves organic,10,0
Brooklyn,5,mgp,10,479.2
Brooklyn,5,other organics,10,0
Brooklyn,5,paper,10,249
Brooklyn,5,refuse,10,4884.5
Brooklyn,5,res organics,10,159.5
Brooklyn,5,school organic,10,0
Brooklyn,5,xmastree,10,0
Brooklyn,6,leaves organic,10,0
Brooklyn,6,mgp,10,376.8
Brooklyn,6,other organics,10,0
Brooklyn,6,paper,10,549.8
Brooklyn,6,refuse,10,2214.3
Brooklyn,6,res organics,10,166.9
Brooklyn,6,school organic,10,94.3
Brooklyn,6,xmastree,10,0
Brooklyn,7,leaves organic,10,0
Brooklyn,7,mgp,10,347.6
Brooklyn,7,other organics,10,0
Brooklyn,7,paper,10,389.4
Brooklyn,7,refuse,10,3288.4
Brooklyn,7,res organics,10,123.5
Brooklyn,7,school organic,10,0
Brooklyn,7,xmastree,10,0
Brooklyn,8,leaves organic,10,0
Brooklyn,8,mgp,10,275.7
Brooklyn,8,other organics,10,23
Brooklyn,8,paper,10,325.4
Brooklyn,8,refuse,10,6492.3
Brooklyn,8,res organics,10,92.1
Brooklyn,8,school organic,10,60.4
Brooklyn,8,xmastree,10,0
Brooklyn,9,leaves organic,10,0
Brooklyn,9,mgp,10,274.7
Brooklyn,9,other organics,10,0
Brooklyn,9,paper,10,294.6
Brooklyn,9,refuse,10,3040.1
Brooklyn,9,res organics,10,89.1
Brooklyn,9,school organic,10,45.6
Brooklyn,9,xmastree,10,0
Brooklyn,1,leaves organic,11,0
Brooklyn,1,mgp,11,373.2
Brooklyn,1,other organics,11,0
Brooklyn,1,paper,11,674.6
Brooklyn,1,refuse,11,5771.8
Brooklyn,1,res organics,11,128.7
Brooklyn,1,school organic,11,38.1
Brooklyn,1,xmastree,11,0
Brooklyn,10,leaves organic,11,0
Brooklyn,10,mgp,11,383.7
Brooklyn,10,other organics,11,0
Brooklyn,10,paper,11,393.2
Brooklyn,10,refuse,11,3454.5
Brooklyn,10,res organics,11,179.9
Brooklyn,10,school organic,11,3
Brooklyn,10,xmastree,11,0
Brooklyn,11,leaves organic,11,0
Brooklyn,11,mgp,11,496.9
Brooklyn,11,other organics,11,0
Brooklyn,11,paper,11,516
Brooklyn,11,refuse,11,7223
Brooklyn,11,res organics,11,421.9
Brooklyn,11,school organic,11,109.5
Brooklyn,11,xmastree,11,0
Brooklyn,12,leaves organic,11,0
Brooklyn,12,mgp,11,302.3
Brooklyn,12,other organics,11,0
Brooklyn,12,paper,11,666.7
Brooklyn,12,refuse,11,6783.4
Brooklyn,12,res organics,11,129
Brooklyn,12,school organic,11,80.7
Brooklyn,12,xmastree,11,0
Brooklyn,13,leaves organic,11,0
Brooklyn,13,mgp,11,203.8
Brooklyn,13,other organics,11,0
Brooklyn,13,paper,11,244.4
Brooklyn,13,refuse,11,2519.4
Brooklyn,13,res organics,11,100.4
Brooklyn,13,school organic,11,0
Brooklyn,13,xmastree,11,0
Brooklyn,14,leaves organic,11,0
Brooklyn,14,mgp,11,389
Brooklyn,14,other organics,11,0
Brooklyn,14,paper,11,448
Brooklyn,14,refuse,11,4567.9
Brooklyn,14,res organics,11,223.4
Brooklyn,14,school organic,11,186.5
Brooklyn,14,xmastree,11,0
Brooklyn,15,leaves organic,11,0
Brooklyn,15,mgp,11,470.3
Brooklyn,15,other organics,11,0
Brooklyn,15,paper,11,487.9
Brooklyn,15,refuse,11,4370.2
Brooklyn,15,res organics,11,297.6
Brooklyn,15,school organic,11,0
Brooklyn,15,xmastree,11,0
Brooklyn,16,leaves organic,11,0
Brooklyn,16,mgp,11,154.1
Brooklyn,16,other organics,11,0
Brooklyn,16,paper,11,109.6
Brooklyn,16,refuse,11,2753.9
Brooklyn,16,res organics,11,78.5
Brooklyn,16,school organic,11,0
Brooklyn,16,xmastree,11,0
Brooklyn,17,leaves organic,11,0
Brooklyn,17,mgp,11,378.6
Brooklyn,17,other organics,11,0
Brooklyn,17,paper,11,283.2
Brooklyn,17,refuse,11,4205.1
Brooklyn,17,res organics,11,212.3
Brooklyn,17,school organic,11,0
Brooklyn,17,xmastree,11,0
Brooklyn,18,leaves organic,11,0
Brooklyn,18,mgp,11,564.2
Brooklyn,18,other organics,11,0
Brooklyn,18,paper,11,518.9
Brooklyn,18,refuse,11,4987
Brooklyn,18,res organics,11,335.2
Brooklyn,18,school organic,11,80.3
Brooklyn,18,xmastree,11,0
Brooklyn,2,leaves organic,11,0
Brooklyn,2,mgp,11,360.4
Brooklyn,2,other organics,11,0
Brooklyn,2,paper,11,555.5
Brooklyn,2,refuse,11,2834.1
Brooklyn,2,res organics,11,208.4
Brooklyn,2,school organic,11,60.3
Brooklyn,2,xmastree,11,0
Brooklyn,3,leaves organic,11,0
Brooklyn,3,mgp,11,288.8
Brooklyn,3,other organics,11,13
Brooklyn,3,paper,11,403.2
Brooklyn,3,refuse,11,4325.6
Brooklyn,3,res organics,11,192.6
Brooklyn,3,school organic,11,55
Brooklyn,3,xmastree,11,0
Brooklyn,4,leaves organic,11,0
Brooklyn,4,mgp,11,321.7
Brooklyn,4,other organics,11,0
Brooklyn,4,paper,11,324
Brooklyn,4,refuse,11,4227.9
Brooklyn,4,res organics,11,93.7
Brooklyn,4,school organic,11,67.7
Brooklyn,4,xmastree,11,0
Brooklyn,5,leaves organic,11,0
Brooklyn,5,mgp,11,402.8
Brooklyn,5,other organics,11,0
Brooklyn,5,paper,11,215.7
Brooklyn,5,refuse,11,4469.2
Brooklyn,5,res organics,11,150.7
Brooklyn,5,school organic,11,0
Brooklyn,5,xmastree,11,0
Brooklyn,6,leaves organic,11,0
Brooklyn,6,mgp,11,336.7
Brooklyn,6,other organics,11,0
Brooklyn,6,paper,11,491.9
Brooklyn,6,refuse,11,2144.5
Brooklyn,6,res organics,11,189.6
Brooklyn,6,school organic,11,82.8
Brooklyn,6,xmastree,11,0
Brooklyn,7,leaves organic,11,0
Brooklyn,7,mgp,11,322
Brooklyn,7,other organics,11,0
Brooklyn,7,paper,11,352.1
Brooklyn,7,refuse,11,3134.7
Brooklyn,7,res organics,11,144.8
Brooklyn,7,school organic,11,0
Brooklyn,7,xmastree,11,0
Brooklyn,8,leaves organic,11,0
Brooklyn,8,mgp,11,243.4
Brooklyn,8,other organics,11,21.9
Brooklyn,8,paper,11,299.3
Brooklyn,8,refuse,11,5768.8
Brooklyn,8,res organics,11,98.4
Brooklyn,8,school organic,11,47.6
Brooklyn,8,xmastree,11,0
Brooklyn,9,leaves organic,11,0
Brooklyn,9,mgp,11,229.9
Brooklyn,9,other organics,11,0
Brooklyn,9,paper,11,273.8
Brooklyn,9,refuse,11,2924
Brooklyn,9,res organics,11,86.3
Brooklyn,9,school organic,11,41.3
Brooklyn,9,xmastree,11,0
Brooklyn,1,leaves organic,12,0
Brooklyn,1,mgp,12,435.1
Brooklyn,1,other organics,12,0
Brooklyn,1,paper,12,827.8
Brooklyn,1,refuse,12,6144.3
Brooklyn,1,res organics,12,105.2
Brooklyn,1,school organic,12,36.7
Brooklyn,1,xmastree,12,0
Brooklyn,10,leaves organic,12,0
Brooklyn,10,mgp,12,485.7
Brooklyn,10,other organics,12,0
Brooklyn,10,paper,12,533
Brooklyn,10,refuse,12,3753
Brooklyn,10,res organics,12,148.5
Brooklyn,10,school organic,12,0
Brooklyn,10,xmastree,12,0
Brooklyn,11,leaves organic,12,0
Brooklyn,11,mgp,12,582.6
Brooklyn,11,other organics,12,0
Brooklyn,11,paper,12,651.6
Brooklyn,11,refuse,12,7896.9
Brooklyn,11,res organics,12,370.7
Brooklyn,11,school organic,12,115.3
Brooklyn,11,xmastree,12,0
Brooklyn,12,leaves organic,12,0
Brooklyn,12,mgp,12,347.6
Brooklyn,12,other organics,12,0
Brooklyn,12,paper,12,828.7
Brooklyn,12,refuse,12,7220.9
Brooklyn,12,res organics,12,100.3
Brooklyn,12,school organic,12,87
Brooklyn,12,xmastree,12,0
Brooklyn,13,leaves organic,12,0
Brooklyn,13,mgp,12,237.5
Brooklyn,13,other organics,12,0
Brooklyn,13,paper,12,305.7
Brooklyn,13,refuse,12,2770.2
Brooklyn,13,res organics,12,81.9
Brooklyn,13,school organic,12,0
Brooklyn,13,xmastree,12,0
Brooklyn,14,leaves organic,12,0
Brooklyn,14,mgp,12,449.6
Brooklyn,14,other organics,12,0
Brooklyn,14,paper,12,560.2
Brooklyn,14,refuse,12,4953.4
Brooklyn,14,res organics,12,159.7
Brooklyn,14,school organic,12,190.9
Brooklyn,14,xmastree,12,0
Brooklyn,15,leaves organic,12,0
Brooklyn,15,mgp,12,548.3
Brooklyn,15,other organics,12,0
Brooklyn,15,paper,12,620.3
Brooklyn,15,refuse,12,4576.6
Brooklyn,15,res organics,12,204.4
Brooklyn,15,school organic,12,0.4
Brooklyn,15,xmastree,12,0
Brooklyn,16,leaves organic,12,0
Brooklyn,16,mgp,12,179.7
Brooklyn,16,other organics,12,0
Brooklyn,16,paper,12,135.5
Brooklyn,16,refuse,12,3008.9
Brooklyn,16,res organics,12,54.3
Brooklyn,16,school organic,12,0
Brooklyn,16,xmastree,12,0
Brooklyn,17,leaves organic,12,0
Brooklyn,17,mgp,12,470.8
Brooklyn,17,other organics,12,0
Brooklyn,17,paper,12,364.8
Brooklyn,17,refuse,12,4632.4
Brooklyn,17,res organics,12,162
Brooklyn,17,school organic,12,0
Brooklyn,17,xmastree,12,0
Brooklyn,18,leaves organic,12,0
Brooklyn,18,mgp,12,655.4
Brooklyn,18,other organics,12,0
Brooklyn,18,paper,12,637.6
Brooklyn,18,refuse,12,5256.5
Brooklyn,18,res organics,12,193.2
Brooklyn,18,school organic,12,80.1
Brooklyn,18,xmastree,12,0
Brooklyn,2,leaves organic,12,0
Brooklyn,2,mgp,12,415.8
Brooklyn,2,other organics,12,0
Brooklyn,2,paper,12,674.3
Brooklyn,2,refuse,12,2939
Brooklyn,2,res organics,12,208.2
Brooklyn,2,school organic,12,58.7
Brooklyn,2,xmastree,12,0
Brooklyn,3,leaves organic,12,0
Brooklyn,3,mgp,12,369.1
Brooklyn,3,other organics,12,13.9
Brooklyn,3,paper,12,523.1
Brooklyn,3,refuse,12,4762.8
Brooklyn,3,res organics,12,205.8
Brooklyn,3,school organic,12,54.5
Brooklyn,3,xmastree,12,0
Brooklyn,4,leaves organic,12,0
Brooklyn,4,mgp,12,371.8
Brooklyn,4,other organics,12,0
Brooklyn,4,paper,12,406.3
Brooklyn,4,refuse,12,4443.9
Brooklyn,4,res organics,12,90.3
Brooklyn,4,school organic,12,69.7
Brooklyn,4,xmastree,12,0
Brooklyn,5,leaves organic,12,0
Brooklyn,5,mgp,12,529.9
Brooklyn,5,other organics,12,0
Brooklyn,5,paper,12,321.8
Brooklyn,5,refuse,12,5032.6
Brooklyn,5,res organics,12,162.1
Brooklyn,5,school organic,12,0
Brooklyn,5,xmastree,12,0
Brooklyn,6,leaves organic,12,0
Brooklyn,6,mgp,12,393.2
Brooklyn,6,other organics,12,0
Brooklyn,6,paper,12,618.8
Brooklyn,6,refuse,12,2321.9
Brooklyn,6,res organics,12,175.9
Brooklyn,6,school organic,12,79
Brooklyn,6,xmastree,12,0
Brooklyn,7,leaves organic,12,0
Brooklyn,7,mgp,12,384.2
Brooklyn,7,other organics,12,0
Brooklyn,7,paper,12,445.2
Brooklyn,7,refuse,12,3292.1
Brooklyn,7,res organics,12,166.3
Brooklyn,7,school organic,12,0
Brooklyn,7,xmastree,12,0
Brooklyn,8,leaves organic,12,0
Brooklyn,8,mgp,12,295.8
Brooklyn,8,other organics,12,23.3
Brooklyn,8,paper,12,388.9
Brooklyn,8,refuse,12,6331
Brooklyn,8,res organics,12,106.4
Brooklyn,8,school organic,12,50.2
Brooklyn,8,xmastree,12,0
Brooklyn,9,leaves organic,12,0
Brooklyn,9,mgp,12,260.2
Brooklyn,9,other organics,12,0
Brooklyn,9,paper,12,329.9
Brooklyn,9,refuse,12,3158.2
Brooklyn,9,res organics,12,69.4
Brooklyn,9,school organic,12,39
Brooklyn,9,xmastree,12,0
Manhattan,1,leaves organic,1,0
Manhattan,1,mgp,1,270
Manhattan,1,other organics,1,0
Manhattan,1,paper,1,376.8
Manhattan,1,refuse,1,1492.6
Manhattan,1,res organics,1,27.8
Manhattan,1,school organic,1,0
Manhattan,1,xmastree,1,0
Manhattan,10,leaves organic,1,0
Manhattan,10,mgp,1,278.9
Manhattan,10,other organics,1,0
Manhattan,10,paper,1,285.1
Manhattan,10,refuse,1,5817.7
Manhattan,10,res organics,1,27.5
Manhattan,10,school organic,1,0
Manhattan,10,xmastree,1,0
Manhattan,11,leaves organic,1,0
Manhattan,11,mgp,1,203.9
Manhattan,11,other organics,1,3.3
Manhattan,11,paper,1,252.8
Manhattan,11,refuse,1,2406.4
Manhattan,11,res organics,1,25.7
Manhattan,11,school organic,1,56.5
Manhattan,11,xmastree,1,0
Manhattan,12,leaves organic,1,0
Manhattan,12,mgp,1,519.2
Manhattan,12,other organics,1,0
Manhattan,12,paper,1,460.9
Manhattan,12,refuse,1,4690.1
Manhattan,12,res organics,1,39.1
Manhattan,12,school organic,1,49.5
Manhattan,12,xmastree,1,0
Manhattan,2,leaves organic,1,0
Manhattan,2,mgp,1,285.4
Manhattan,2,other organics,1,9
Manhattan,2,paper,1,418.1
Manhattan,2,refuse,1,2044.8
Manhattan,2,res organics,1,47.7
Manhattan,2,school organic,1,23.1
Manhattan,2,xmastree,1,0
Manhattan,3,leaves organic,1,0
Manhattan,3,mgp,1,352.7
Manhattan,3,other organics,1,0
Manhattan,3,paper,1,467.2
Manhattan,3,refuse,1,5738.2
Manhattan,3,res organics,1,26
Manhattan,3,school organic,1,49.2
Manhattan,3,xmastree,1,0
Manhattan,4,leaves organic,1,0
Manhattan,4,mgp,1,367.4
Manhattan,4,other organics,1,8.9
Manhattan,4,paper,1,672.6
Manhattan,4,refuse,1,3237.2
Manhattan,4,res organics,1,64.8
Manhattan,4,school organic,1,0
Manhattan,4,xmastree,1,0
Manhattan,5,leaves organic,1,0
Manhattan,5,mgp,1,171.5
Manhattan,5,other organics,1,0
Manhattan,5,paper,1,282.7
Manhattan,5,refuse,1,1543.4
Manhattan,5,res organics,1,18.1
Manhattan,5,school organic,1,0
Manhattan,5,xmastree,1,0
Manhattan,6,leaves organic,1,0
Manhattan,6,mgp,1,391.5
Manhattan,6,other organics,1,0
Manhattan,6,paper,1,745.6
Manhattan,6,refuse,1,3109.5
Manhattan,6,res organics,1,46.9
Manhattan,6,school organic,1,0
Manhattan,6,xmastree,1,0
Manhattan,7,leaves organic,1,0
Manhattan,7,mgp,1,717.4
Manhattan,7,other organics,1,0
Manhattan,7,paper,1,964.4
Manhattan,7,refuse,1,4434.9
Manhattan,7,res organics,1,185.2
Manhattan,7,school organic,1,41.4
Manhattan,7,xmastree,1,0
Manhattan,8,leaves organic,1,0
Manhattan,8,mgp,1,760.1
Manhattan,8,other organics,1,8.5
Manhattan,8,paper,1,1059.7
Manhattan,8,refuse,1,5282.9
Manhattan,8,res organics,1,102.8
Manhattan,8,school organic,1,0
Manhattan,8,xmastree,1,0
Manhattan,9,leaves organic,1,0
Manhattan,9,mgp,1,244
Manhattan,9,other organics,1,4.8
Manhattan,9,paper,1,257.7
Manhattan,9,refuse,1,2202.9
Manhattan,9,res organics,1,27
Manhattan,9,school organic,1,81.7
Manhattan,9,xmastree,1,0
Manhattan,1,leaves organic,2,0
Manhattan,1,mgp,2,215.2
Manhattan,1,other organics,2,0
Manhattan,1,paper,2,317.6
Manhattan,1,refuse,2,1373
Manhattan,1,res organics,2,7.3
Manhattan,1,school organic,2,0
Manhattan,1,xmastree,2,0
Manhattan,10,leaves organic,2,0
Manhattan,10,mgp,2,221.4
Manhattan,10,other organics,2,0
Manhattan,10,paper,2,222.7
Manhattan,10,refuse,2,5199.4
Manhattan,10,res organics,2,17
Manhattan,10,school organic,2,0.4
Manhattan,10,xmastree,2,0
Manhattan,11,leaves organic,2,0
Manhattan,11,mgp,2,166.7
Manhattan,11,other organics,2,4.6
Manhattan,11,paper,2,199.7
Manhattan,11,refuse,2,2093.5
Manhattan,11,res organics,2,15.4
Manhattan,11,school organic,2,46.4
Manhattan,11,xmastree,2,0
Manhattan,12,leaves organic,2,0
Manhattan,12,mgp,2,385.3
Manhattan,12,other organics,2,0
Manhattan,12,paper,2,357.7
Manhattan,12,refuse,2,4143.1
Manhattan,12,res organics,2,27.4
Manhattan,12,school organic,2,40.6
Manhattan,12,xmastree,2,0
Manhattan,2,leaves organic,2,0
Manhattan,2,mgp,2,250.1
Manhattan,2,other organics,2,8.6
Manhattan,2,paper,2,358.1
Manhattan,2,refuse,2,1835
Manhattan,2,res organics,2,18.3
Manhattan,2,school organic,2,17.8
Manhattan,2,xmastree,2,0
Manhattan,3,leaves organic,2,0
Manhattan,3,mgp,2,291.4
Manhattan,3,other organics,2,0
Manhattan,3,paper,2,371.1
Manhattan,3,refuse,2,5121.5
Manhattan,3,res organics,2,14.4
Manhattan,3,school organic,2,37.6
Manhattan,3,xmastree,2,0
Manhattan,4,leaves organic,2,0
Manhattan,4,mgp,2,294.3
Manhattan,4,other organics,2,9
Manhattan,4,paper,2,563.5
Manhattan,4,refuse,2,2919.6
Manhattan,4,res organics,2,38.3
Manhattan,4,school organic,2,0
Manhattan,4,xmastree,2,0
Manhattan,5,leaves organic,2,0
Manhattan,5,mgp,2,143.8
Manhattan,5,other organics,2,0
Manhattan,5,paper,2,233.2
Manhattan,5,refuse,2,1382.6
Manhattan,5,res organics,2,6
Manhattan,5,school organic,2,0
Manhattan,5,xmastree,2,0
Manhattan,6,leaves organic,2,0
Manhattan,6,mgp,2,328.5
Manhattan,6,other organics,2,0
Manhattan,6,paper,2,626.2
Manhattan,6,refuse,2,2817.4
Manhattan,6,res organics,2,22.2
Manhattan,6,school organic,2,0
Manhattan,6,xmastree,2,0
Manhattan,7,leaves organic,2,0
Manhattan,7,mgp,2,620.8
Manhattan,7,other organics,2,0
Manhattan,7,paper,2,819.4
Manhattan,7,refuse,2,3903.5
Manhattan,7,res organics,2,111.2
Manhattan,7,school organic,2,33.6
Manhattan,7,xmastree,2,0
Manhattan,8,leaves organic,2,0
Manhattan,8,mgp,2,637.7
Manhattan,8,other organics,2,10
Manhattan,8,paper,2,886.5
Manhattan,8,refuse,2,4692.3
Manhattan,8,res organics,2,37.4
Manhattan,8,school organic,2,0
Manhattan,8,xmastree,2,0
Manhattan,9,leaves organic,2,0
Manhattan,9,mgp,2,196.7
Manhattan,9,other organics,2,2.5
Manhattan,9,paper,2,210.2
Manhattan,9,refuse,2,2002.5
Manhattan,9,res organics,2,18.6
Manhattan,9,school organic,2,70.6
Manhattan,9,xmastree,2,0
Manhattan,1,leaves organic,3,0
Manhattan,1,mgp,3,232.8
Manhattan,1,other organics,3,0
Manhattan,1,paper,3,329.8
Manhattan,1,refuse,3,1464.4
Manhattan,1,res organics,3,9
Manhattan,1,school organic,3,0
Manhattan,1,xmastree,3,0
Manhattan,10,leaves organic,3,0
Manhattan,10,mgp,3,253.4
Manhattan,10,other organics,3,0
Manhattan,10,paper,3,241.4
Manhattan,10,refuse,3,5994.8
Manhattan,10,res organics,3,10.5
Manhattan,10,school organic,3,0
Manhattan,10,xmastree,3,0
Manhattan,11,leaves organic,3,0
Manhattan,11,mgp,3,172.8
Manhattan,11,other organics,3,0.9
Manhattan,11,paper,3,219.9
Manhattan,11,refuse,3,2433.8
Manhattan,11,res organics,3,13.8
Manhattan,11,school organic,3,54.5
Manhattan,11,xmastree,3,0
Manhattan,12,leaves organic,3,0
Manhattan,12,mgp,3,418.8
Manhattan,12,other organics,3,0
Manhattan,12,paper,3,392
Manhattan,12,refuse,3,4688.1
Manhattan,12,res organics,3,29.2
Manhattan,12,school organic,3,53.9
Manhattan,12,xmastree,3,0
Manhattan,2,leaves organic,3,0
Manhattan,2,mgp,3,270.1
Manhattan,2,other organics,3,6.7
Manhattan,2,paper,3,379.8
Manhattan,2,refuse,3,2055.7
Manhattan,2,res organics,3,22.9
Manhattan,2,school organic,3,26.4
Manhattan,2,xmastree,3,0
Manhattan,3,leaves organic,3,0
Manhattan,3,mgp,3,319
Manhattan,3,other organics,3,0
Manhattan,3,paper,3,404.6
Manhattan,3,refuse,3,5771
Manhattan,3,res organics,3,21.5
Manhattan,3,school organic,3,46.1
Manhattan,3,xmastree,3,0
Manhattan,4,leaves organic,3,0
Manhattan,4,mgp,3,314.5
Manhattan,4,other organics,3,8.6
Manhattan,4,paper,3,591.7
Manhattan,4,refuse,3,3179.2
Manhattan,4,res organics,3,45.8
Manhattan,4,school organic,3,0
Manhattan,4,xmastree,3,0
Manhattan,5,leaves organic,3,0
Manhattan,5,mgp,3,145.1
Manhattan,5,other organics,3,0
Manhattan,5,paper,3,234.1
Manhattan,5,refuse,3,1595
Manhattan,5,res organics,3,7.5
Manhattan,5,school organic,3,0
Manhattan,5,xmastree,3,0
Manhattan,6,leaves organic,3,0
Manhattan,6,mgp,3,341.4
Manhattan,6,other organics,3,0
Manhattan,6,paper,3,664.8
Manhattan,6,refuse,3,3107.4
Manhattan,6,res organics,3,25
Manhattan,6,school organic,3,0
Manhattan,6,xmastree,3,0
Manhattan,7,leaves organic,3,0
Manhattan,7,mgp,3,660
Manhattan,7,other organics,3,0
Manhattan,7,paper,3,889.8
Manhattan,7,refuse,3,4289.5
Manhattan,7,res organics,3,128.3
Manhattan,7,school organic,3,39.4
Manhattan,7,xmastree,3,0
Manhattan,8,leaves organic,3,0
Manhattan,8,mgp,3,680.1
Manhattan,8,other organics,3,9.3
Manhattan,8,paper,3,943.2
Manhattan,8,refuse,3,5157.1
Manhattan,8,res organics,3,42.8
Manhattan,8,school organic,3,0
Manhattan,8,xmastree,3,0
Manhattan,9,leaves organic,3,0
Manhattan,9,mgp,3,234.2
Manhattan,9,other organics,3,2.8
Manhattan,9,paper,3,228.7
Manhattan,9,refuse,3,2199
Manhattan,9,res organics,3,21.4
Manhattan,9,school organic,3,82.6
Manhattan,9,xmastree,3,0
Manhattan,1,leaves organic,4,0
